ARTEMIS_APPLICATION_ID,ARTEMIS_CATEGORY_ID,ARTEMIS_SUB_CATEGORY_ID,ARTEMIS_ID,COINGECKO_ID,ECOSYSTEM_ID,DEFILLAMA_PROTOCOL_ID,VISIBILITY,SYMBOL,ICON,APP_NAME,DESCRIPTION,WEBSITE_URL,GITHUB_URL,X_HANDLE,DISCORD_HANDLE,DEVELOPER_NAME,DEVELOPER_EMAIL,DEVELOPER_X_HANDLE,LAST_UPDATED_BY,LAST_UPDATED_TIMESTAMP
navi,defi,spot,,,,,TRUE,,,Navi,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
matrix_chain,,,,,,,TRUE,mtc,,Matrix Chain,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
instadapp,infrastructure,smart_contract_wallet,,instadapp-eth,,120.00000,TRUE,ieth,https://coin-images.coingecko.com/coins/images/25822/small/iETH_100x100.png?1696524907,Instadapp,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
neat,defi,aggregator,,,,,TRUE,,,NEAT,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
bitstamp,cefi,cex,,,,,TRUE,,,Bitstamp,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
seinos_staking,defi,,,,,,TRUE,,,Seinos Staking,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
vertex,defi,perpetuals,,,,,TRUE,,,Vertex,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
htx,cefi,cex,,,,,TRUE,,,HTX,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
kaito,other,social,,kaito,,,TRUE,kaito,https://coin-images.coingecko.com/coins/images/54411/small/Qm4DW488_400x400.jpg?1739552780,Kaito,"Kaito is a next-generation web3 information platform that indexes a wide range of web3 content not easily accessible through traditional search engines. This includes sources like social media, governance forums, research, news, podcasts, conference transcripts, and more. By leveraging advanced AI technologies, Kaito redefines how users discover and interact with blockchain-related information. Our enterprise platform empowers users across the web3 ecosystem, offering revolutionary information access and data-driven insights.",https://www.kaito.ai,,https://x.com/KaitoAI,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
bonk,defi,aggregator,,bonk,,,TRUE,bonk,https://coin-images.coingecko.com/coins/images/28600/small/bonk.jpg?1696527587,Bonk,The community token of web3,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
popcat,,,,popcat,,,TRUE,popcat,https://coin-images.coingecko.com/coins/images/33760/small/image.jpg?1702964227,Popcat,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
rndr,depin,digital_resource_network,,render-token,,,TRUE,render,https://coin-images.coingecko.com/coins/images/11636/small/rndr.png?1696511529,Rndr,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
usds,stablecoin,fiat_backed_stablecoin,usds,usds,,,TRUE,usds,https://coin-images.coingecko.com/coins/images/39926/small/usds.webp?1726666683,USDS,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
circle,stablecoin,fiat_backed_stablecoin,usdc,usd-coin,,,TRUE,usdc,https://coin-images.coingecko.com/coins/images/6319/small/usdc.png?1696506694,Circle,"Circle is a global financial technology company that provides payment infrastructure and digital currency solutions, most notably as the issuer of USDC, one of the world's leading stablecoins. The company offers a suite of services including payment processing, treasury infrastructure, and digital dollar accounts for businesses to seamlessly operate between traditional and digital currency ecosystems.",https://www.circle.com/,,https://twitter.com/circle,https://discord.com/invite/buildoncircle,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
polymedia_chat,other,social_media,,,,,TRUE,,https://strapi-dev.scand.app/uploads/Polymedia_Profile_Logo_da66241c10.jpg,Polymedia Chat,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
coinlist,cefi,cex,,,,,TRUE,,,Coinlist,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
cowswap,defi,aggregator,,,,,TRUE,,,Cowswap,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
planetix_mc,gaming,metaverse,,,,,TRUE,,,Planetix Mc,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
jeo_boden,,,,jeo-boden,,,TRUE,boden,https://coin-images.coingecko.com/coins/images/35872/small/boden.jpeg?1709974700,Jeo Boden,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
verse,token,,,verse-bitcoin,,1732.00000,TRUE,verse,https://coin-images.coingecko.com/coins/images/28424/small/verse2x-e89b2de142986a0e4380c920af417220.png?1743056009,Verse,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
kimbo,,,,kimbo,,,TRUE,kimbo,https://coin-images.coingecko.com/coins/images/33793/small/Icon_only_Logo.PNG?1727525096,Kimbo,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
wait,defi,amm,,hourglass,,,TRUE,wait,https://coin-images.coingecko.com/coins/images/27516/small/Hourglass-Logo.png?1696526555,Wait,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
pyth,oracle,,,,,,TRUE,,https://strapi-dev.scand.app/uploads/Pyth_Network_35c9b827bf.jpg,Pyth,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
ibc_transfers,bridge,messaging_protocol,,,,,TRUE,,,IBC,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
overtime,gaming,sports,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740429453/application-icons/89a5a3f3-5248-4d0e-a961-444882a92a03.png,Overtime,"Overtime is the first fully decentralized sports platform. Overtime allows users to trade seamlessly with our sports AMM so there is always a position to be taken on your favorite games. Born out of Thales protocol, Overtime keeps pushing the mission of gamifying DeFi one step further and helping close the gap with the inclusion of real-life sport events.",https://overtimemarkets.xyz/,https://github.com/thales-markets,https://twitter.com/OvertimeMarkets,https://discord.com/invite/thales,Sky Mavis,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
foundation,nft_app,nft_marketplace,,,,,TRUE,,,Foundation,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
star_atlas,gaming,metaverse,,star-atlas-dao,,,TRUE,polis,https://coin-images.coingecko.com/coins/images/17789/small/POLIS.jpg?1696517312,Star Atlas,,https://staratlas.com/,,,,,,,horace@artemisanalytics.xyz,2025-03-31 19:02:55.008
ausd,stablecoin,algorithmic_stablecoin,ausd,agora-dollar,,,TRUE,ausd,https://coin-images.coingecko.com/coins/images/39284/small/Circle_Agora_White_on_Olive_1080px.png?1722961274,AUSD,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
indodax,,,,,,,TRUE,,,Indodax,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
fluxbeam,defi,amm,,,,,TRUE,,,FluxBeam,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
anzen,rwa,tokenized_treasury_bill,,,,,TRUE,,,Anzen,"Anzen Finance is a decentralized lending platform offering USDz, a stablecoin backed by a diversified portfolio of tokenized private credit assets, providing stability and reduced volatility compared to traditional cryptocurrencies. Users can stake USDz to earn sustainable yields, leveraging real-world assets to generate predictable income streams within the DeFi ecosystem.",,,,,,,,seb@artemisanalytics.xyz,2025-05-06 16:02:55.489
uwulend,defi,collateralized_lending,uwulend,uwu-lend,,136.00000,TRUE,uwu,https://coin-images.coingecko.com/coins/images/27408/small/uwu_logo_no-bg_1024.png?1696526449,Uwulend,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
beamer_bridge_v1,bridge,cross_chain_bridge,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740429765/application-icons/c67dea90-17e6-47ee-ad0c-cd8b0605cd30.png,Beamer Bridge V1,"Beamer Bridge is a decentralized protocol that facilitates rapid and secure transfer of ERC-20 tokens between EVM-compatible rollups. Users can bridge assets in as little as 2.5 seconds, with a maximum of 20 seconds, ensuring exact amounts without any discrepancies.",https://beamerbridge.com/,https://github.com/beamer-bridge/beamer,https://twitter.com/BeamerBridge,https://discord.com/invite/beamerbridge,,hello@beamerbridge.com,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
bloxroute,mev,,,,,,TRUE,,,bloXroute,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
solsnap,other,social_media,,solsnap,,,TRUE,blob,https://coin-images.coingecko.com/coins/images/36547/small/blob.jpg?1728638052,SolSnap,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
airdao,blockchain,l1,,amber,,,TRUE,amb,https://coin-images.coingecko.com/coins/images/1041/small/amb.png?1696502148,Airdao,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
aerodrome,defi,amm,,aerodrome-finance,,,TRUE,aero,https://coin-images.coingecko.com/coins/images/31745/small/token.png?1696530564,Aerodrome,"Aerodrome Finance is a decentralized exchange (DEX) and automated market maker (AMM) built on the Base blockchain, designed to serve as the primary liquidity hub for the ecosystem. It facilitates token swaps without intermediaries and employs a dual-token system: AERO for utility and rewards, and veAERO for governance. The platform incorporates innovative features such as a liquidity incentive engine, vote-lock governance model, and a bribe and gauge system to efficiently distribute liquidity across different pools.",https://aerodrome.finance/,https://github.com/aerodrome-finance,https://twitter.com/AerodromeFi,https://discord.gg/aerodrome,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
joetoken,,,,joe,,,TRUE,joe,https://coin-images.coingecko.com/coins/images/17569/small/LFJ_JOE_Logo.png?1727200941,JoeToken,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
jupiter,defi,aggregator,,jupiter-exchange-solana,,,TRUE,jup,https://coin-images.coingecko.com/coins/images/34188/small/jup.png?1704266489,Jupiter,"Jupiter offers a decentralized perpetual futures exchange built on the Solana blockchain, which implements oracle-based trading rather than an order book, reducing price impact and slippage. In order to facilitate leverage trading, Jupiter creates a JLP (Jupiter Liquidity Provider) pool for each supported asset, to which users may provide liquidity and earn 75% of fees generated by the perpetual market for the supplied asset. Jupiter implements a novel hedge mechanism in which the underlying asset is used as collateral for long positions whereas stablecoins are used for short positions.",,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
polygon,blockchain,l2,polygon_pos_bridge,matic-network,,240.00000,TRUE,matic,https://coin-images.coingecko.com/coins/images/4713/small/polygon.png?1698233745,Polygon,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
shibaswap,defi,amm,,bone-shibaswap,,,TRUE,bone,https://coin-images.coingecko.com/coins/images/16916/small/bone_icon.png?1696516487,Shibaswap,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
deepbook,defi,spot,,deep,,,TRUE,deep,https://coin-images.coingecko.com/coins/images/50648/small/DEEP_Logo_256x256_px_%282%29.png?1728612340,Deepbook,,https://deepbook.tech/,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
hashflow,defi,aggregator,,hashflow,,,TRUE,hft,https://coin-images.coingecko.com/coins/images/26136/small/200x200_360.png?1728551257,Hashflow,"Hashflow is a multichain decentralized exchange (DEX) that enables users to trade digital assets across leading blockchains such as Ethereum, Arbitrum, Avalanche, BNB Chain, Optimism, and Polygon. ",https://hashflow.com/,https://github.com/hashflow,https://twitter.com/hashflow,https://discord.com/invite/hashflow,Varun Kumar,,https://twitter.com/GandalfTheBr0wn,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
usr,stablecoin,,usr,resolv-usr,,,TRUE,usr,https://coin-images.coingecko.com/coins/images/40008/small/USR_LOGO.png?1725222638,USR,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
illuvium,gaming,metaverse,illuvium,illuvium,1727,447.00000,TRUE,ilv,https://coin-images.coingecko.com/coins/images/14468/small/logo-200x200.png?1696514154,Illuvium,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
benqi_finance,defi,collateralized_lending,,benqi,,1427.00000,TRUE,qi,https://coin-images.coingecko.com/coins/images/16362/small/GergDDN3_400x400.jpg?1696515961,Benqi Finance,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
eurc,stablecoin,fiat_backed_stablecoin,eurc,euro-coin,,,TRUE,eurc,https://coin-images.coingecko.com/coins/images/26045/small/euro.png?1696525125,EURC,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
orca,defi,amm,,orca,,,TRUE,orca,https://coin-images.coingecko.com/coins/images/17547/small/Orca_Logo.png?1696517083,Orca,"Orca is a decentralized exchange (DEX) and automated market maker (AMM) built on the Solana blockchain, launched in February 2021 by co-founders Grace Kwan and Yutaro Mori. It offers a user-friendly interface for trading cryptocurrencies with low fees and near-instant transactions, leveraging Solana's high-speed infrastructure. Orca's standout features include concentrated liquidity pools called Whirlpools, which allow liquidity providers to optimize their capital efficiency, and a Fair Price Indicator to help users avoid slippage. The platform also incorporates the ORCA governance token, enabling community participation in decision-making and offering opportunities for yield farming and liquidity mining.",,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
circle_usdc,stablecoin,fiat_backed_stablecoin,usdc,usd-coin,6819,,TRUE,usdc,https://coin-images.coingecko.com/coins/images/6319/small/usdc.png?1696506694,USDC,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
optimism,blockchain,l2,optimism_bridge,optimism,,,TRUE,op,https://coin-images.coingecko.com/coins/images/25244/small/Optimism.png?1696524385,Optimism,"Optimism is a Layer 2 scaling solution for Ethereum that uses optimistic rollup technology to increase transaction throughput and lower gas fees. Essentially, it processes transactions off the main Ethereum chain—bundling many into a single batch—and then posts them back to Ethereum. This approach maintains the security and decentralization of Ethereum while offering faster and more cost-effective transactions.",https://www.optimism.io/,https://github.com/ethereum-optimism,https://x.com/optimism,https://discord.gg/optimism,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
usdx,stablecoin,,usdx,usdx-money-usdx,,,TRUE,usdx,https://coin-images.coingecko.com/coins/images/50360/small/USDX200px.png?1731906044,USDX,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
tsunamix_finance,defi,amm,,,,,TRUE,,,TsunamiX Finance,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
wild_west_shooting,gaming,metaverse,,,,,TRUE,,,Wild West Shooting,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
scallop,defi,collateralized_lending,,,,,TRUE,,https://strapi-dev.scand.app/uploads/Scallop_e86ded6cf4.jpg,Scallop,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
shib,other,memecoin,,,,,TRUE,,,Shib,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
gravity_bridge,bridge,cross_chain_bridge,,,,,TRUE,,,Gravity Bridge,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
celo_ckes,staking,liquid_staking,ckes,celo-kenyan-shilling,,,TRUE,ckes,https://coin-images.coingecko.com/coins/images/38052/small/cKES_200x200.png?1716403445,cKES,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
gmd_protocol,asset_management,yield_aggregator,,,,,TRUE,,,Gmd Protocol,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
optimism_governor,other,governance_incentives,,,,,TRUE,,,Optimism Governor,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
coinhako,cefi,cex,,,,,TRUE,,,Coinhako,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
pendle,asset_management,yield,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1744395375/application-icons/loDsYCJr_400x400_xxbggu.jpg,Pendle,Pendle allows users to split the yield from the principle of a yield bearing token,https://www.pendle.finance/,,,,,,,seb@artemisanalytics.xyz,2025-04-16 19:02:45.000
nouns_dao,other,governance_incentives,,,,,TRUE,,,Nouns DAO,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
eternal_legacy,gaming,metaverse,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740772347/application-icons/d15aec52-fdfd-4790-bb30-b1f3e7e5c2fd.png,Eternal Legacy,Eternal Legacy is a cross-platform gaming platform that integrates AI and blockchain technology to create an interconnected gaming universe. The system allows player interactions to influence gameplay progression while maintaining compatibility across different gaming devices and environments.,https://eternallegacy.xyz/,,https://x.com/EternalLegacyAI,https://discord.gg/cprX8y83hN,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
holograph_factory,bridge,cross_chain_bridge,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740429408/application-icons/47aab089-e1eb-439e-8743-4e25f9ac4a58.png,Holograph Factory,"Holograph is an omnichain tokenization protocol that enables digital assets—both fungible and non-fungible—to move seamlessly across multiple blockchain networks. Instead of being confined to one chain, tokens minted through Holograph can be transferred between chains while retaining the same contract address and token identity.",https://www.holograph.xyz/,,https://twitter.com/holographxyz,https://discord.com/invite/holograph-816191165535354930,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
maticweth,defi,spot,,,,,TRUE,,,MaticWETH,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
apto,blockchain,l1,,,,,TRUE,,,Apto,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
pem,,,,,,,TRUE,,,Pem,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
polyhedra_network,bridge,cross_chain_bridge,,,,,TRUE,,,Polyhedra Network,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
hydro_protocol,staking,liquid_staking,,,,,TRUE,,,Hydro Protocol,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
inkonchain,token,,,,,,TRUE,,,InkOnChain,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
nftx,nft_app,nft_fi,,nftx,,483.00000,TRUE,nftx,https://coin-images.coingecko.com/coins/images/13574/small/NFTX_%28Real%29.jpg?1696513327,Nftx,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
maple,defi,collateralized_lending,,maple,,587.00000,TRUE,mpl,https://coin-images.coingecko.com/coins/images/14097/small/Maple_Logo_Mark_Maple_Orange.png?1696513819,Maple,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
alpha_homora,asset_management,leveraged_farming,,,,,TRUE,,,Alpha Homora,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
blackbird,,,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740428851/application-icons/blackbird_bazema.jpg,Blackbird,"Blackbird is a restaurant loyalty platform that allows diners to earn rewards through check-ins, unlock perks like last-minute reservations and special menu items, and accumulate a universal currency ($FLY) redeemable across their network of restaurants. The app aims to provide regulars' treatment to all guests by connecting restaurants with their customers in meaningful ways.",https://www.blackbird.xyz/,,https://twitter.com/blackbird_xyz,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
no010002,other,memecoin,,,,,TRUE,,,No.010002 Token,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
zora,other,creator,,ZORA,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1746234288/application-icons/ujp98n13mbpp6qa7vzjr.jpg,Zora,A social network where every post is a coin.,https://zora.co/,,https://x.com/zora,,,,,terminal@artemisanalytics.xyz,2025-05-05 16:02:26.870
sailorswap,defi,amm,,,,,TRUE,,,Sailorswap,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
perion,,,,perion,,2648.00000,TRUE,perc,https://coin-images.coingecko.com/coins/images/23302/small/PERC.png?1696522520,Perion,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
drift,defi,perpetuals,drift,drift-protocol,5219,970.00000,TRUE,drift,https://coin-images.coingecko.com/coins/images/37509/small/DRIFT.png?1715842607,Drift,"Drift is a decentralized perpetual futures exchange built on Solana. The exchange accepts a variety of assets as collateral for 30+ perpetual markets and allows up to 10x leverage with cross-margining. Drift implements a hybrid liquidity model that combines three mechanisms: Just-in-Time (JIT) auctions, a decentralized limit order book (DLOB), and an automated market maker (AMM). This hybrid model reduces slippage, minimizes price impact, and ensures low taker fees. Users may engage in passive liquidity provision through the Backstop AMM Liquidity (BAL) mechanism or in Insurance Fund staking in order to earn yield on the platform.",,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
avalanche,blockchain,l1,avalanche_bridge,avalanche-2,,3623.00000,TRUE,avax,https://coin-images.coingecko.com/coins/images/12559/small/Avalanche_Circle_RedWhite_Trans.png?1696512369,Avalanche,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
etherfi,staking,liquid_restaking,etherfi,ether-fi,,,TRUE,ethfi,https://coin-images.coingecko.com/coins/images/35958/small/etherfi.jpeg?1710254562,Etherfi,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
gala,gaming,metaverse,,gala,,,TRUE,gala,https://coin-images.coingecko.com/coins/images/12493/small/GALA_token_image_-_200PNG.png?1709725869,Gala,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
0x,defi,aggregator,,0x,,,TRUE,zrx,https://coin-images.coingecko.com/coins/images/863/small/0x.png?1696501996,0x,0x is a decentralized exchange infrastructure protocol that provides open-source smart contracts and tools for developers to build applications that enable the peer-to-peer exchange of tokens on multiple blockchains. The protocol aggregates liquidity from various sources to offer competitive pricing and reduced slippage while serving as the foundation for numerous DeFi applications through its API and developer tools.,https://0x.org/,https://github.com/0xProject,https://x.com/0xProject,,,,,terminal@artemisanalytics.xyz,2025-04-30 12:07:45.835
celer_network,bridge,cross_chain_bridge,,celer-network,,801.00000,TRUE,celr,https://coin-images.coingecko.com/coins/images/4379/small/Celr.png?1696504978,Celer Network,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
swissborg,cefi,cex,,swissborg,,,TRUE,borg,https://coin-images.coingecko.com/coins/images/2117/small/YJUrRy7r_400x400.png?1696503083,Swissborg,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
idex,defi,amm,,aurora-dao,,230.00000,TRUE,idex,https://coin-images.coingecko.com/coins/images/2565/small/idexlogo.png?1696503371,Idex,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
reservoir,nft_app,nft_marketplace,,,,,TRUE,,,Reservoir,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
poolsafe,,,,,,,TRUE,,,Pool Safe,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
guildfi,gaming,metaverse,,guildfi,,,TRUE,gf,https://coin-images.coingecko.com/coins/images/20933/small/guildfi-logo-200.png?1696520322,Guildfi,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
orbiter_finance,bridge,cross_chain_bridge,,,,,TRUE,,,Orbiter Finance,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
statis,other,,,,,,TRUE,,,Statis,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
seamlessprotocol,defi,collateralized_lending,seamlessprotocol,,,3354.00000,TRUE,seam,,Seamlessprotocol,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
aurelius,defi,collateralized_lending,,,,,TRUE,,,Aurelius,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
binance,cefi,cex,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740428421/application-icons/binance_jfp8nu.jpg,Binance,"Binance is one of the world's largest cryptocurrency exchanges, offering trading, staking, and various financial services for digital assets. It provides a platform for spot, futures, and margin trading, along with blockchain-based innovations like Binance Smart Chain (BSC).",https://www.binance.com/en,https://github.com/binance,https://x.com/binance,https://discord.com/invite/binanceofficial,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
meth_protocol,defi,liquid_staking,,,,,TRUE,,,mETH Protocol,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
milli,other,memecoin,,,,,TRUE,,,MILLI,"MILLI is a community-driven token on the Sei Network, inspired by the greyhound's speed, reflecting Sei's rapid transaction capabilities.",https://milli.dog/,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
sui_framework,infrastructure,,,,,,TRUE,,,Sui Framework,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
kryptonite_finance,defi,collateralized_lending,,,,,TRUE,,,Krytonite Finance,"AI-powered decentralized finance (DeFi), with a particular emphasis on trading strategy integration on both centralized exchanges (CEX) and decentralized exchanges (DEX)",https://www.kryptonite.finance/,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
skip,defi,spot,,,,,TRUE,,,Skip Swap,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
keep3r_network,infrastructure,,,,,,TRUE,,,Keep3r Network,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
photon,defi,amm,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1744320876/application-icons/txmpipphlb7eka1m8yuq.png,Photon,Snipe & sell tokens at lightning speed,https://photon-sol.tinyastro.io/,,https://x.com/tradewithphoton?lang=en,,,,,jon@artemisanalytics.xyz,2025-04-11 12:51:06.804
frakt,nft_app,nft_lending,,,,,TRUE,,,Frakt,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
official_cupid_coin,other,memecoin,,,,,TRUE,,,Official Cupid Coin,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
alvee,,,,,,,TRUE,,,Alvee,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
okx,cefi,cex,,,,,TRUE,,https://strapi-dev.scand.app/uploads/OKX_Wallet_Logo_5055087095.jpg,OKX,"OKX is a cryptocurrency exchange and trading platform that offers spot trading, derivatives, NFT marketplace, and DeFi services across multiple blockchains. The platform provides users with access to hundreds of digital assets, along with educational resources, a self-custody wallet, and various financial tools for both retail and institutional clients.",https://www.okx.com/,,https://twitter.com/okx,https://discord.gg/e6EyvM5QwM,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
suilend,defi,collateralized_lending,,,,,TRUE,,https://strapi-dev.scand.app/uploads/Suilend_new_logo_c5d1d1f82a.png,Suilend,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
aloe,defi,collateralized_lending,,,,,TRUE,,,Aloe,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
como,token,,,,,,TRUE,,,COMO,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
chaineye,,,,,,,TRUE,,,Chain Eye,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
lil_degen,,,,,,,TRUE,,,Lil Degen,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
qorpo_world,gaming,metaverse,,,,,TRUE,,,Qorpo World,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
